status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys

123582607753483_907126719399064,b'\xd9\x83\xd9\x84 \xd8\xb9\xd8\xa7\xd9\x85 \xd9\x88\xd8\xa3\xd9\x86\xd8\xaa\xd9\x85 \xd9\x88\xd8\xb9\xd8\xa7\xd8\xa6\xd9\x84\xd8\xa7\xd8\xaa\xd9\x83\xd9\x85 \xd8\xa8\xd8\xa3\xd9\x84\xd9\x81 \xd8\xae\xd9\x8a\xd8\xb1... \xd9\x84\xd9\x8a\xd8\xb3 \xd8\xa3\xd8\xac\xd9\x85\xd9\x84 \xd9\x85\xd9\x86 \xd8\xb9\xd9\x8a\xd8\xaf \xd9\x81\xd9\x8a \xd8\xa8\xd9\x84\xd8\xa7\xd8\xaf \xd9\x84\xd8\xa7 \xd9\x8a\xd8\xad\xd9\x83\xd9\x85\xd9\x87\xd8\xa7 \xd8\xa7\xd9\x84\xd9\x82\xd8\xaa\xd9\x84\xd8\xa9 \xd8\xa7\xd9\x84\xd8\xb8\xd8\xa7\xd9\x84\xd9\x85\xd9\x88\xd9\x86 \xd8\xa7\xd9\x84\xd9\x81\xd8\xa7\xd8\xb3\xd8\xaf\xd9\x88\xd9\x86\xd8\x8c \xd8\xa3\xd8\xb3\xd8\xaf \xd9\x88\xd9\x85\xd9\x86 \xd9\x88\xd8\xa7\xd9\x84\xd8\xa7\xd9\x87! \xd9\x85\xd8\xa7 \xd8\xa3\xd8\xb1\xd9\x88\xd8\xb9 \xd8\xa7\xd9\x84\xd8\xb9\xd9\x8a\xd8\xaf \xd9\x81\xd9\x8a ... \xd8\xb3\xd9\x80\xd9\x80\xd9\x80\xd9\x80\xd9\x80\xd9\x88\xd8\xb1\xd9\x8a\xd9\x80\xd8\xa9 \xd8\xad\xd9\x80\xd8\xb1\xd9\x91\xd8\xa9.',,status,,2016-07-05 13:20:43,287,26,0,280,5,1,0,1,0

123582607753483_905835106194892,b'\xd9\x85\xd8\xa7 \xd9\x8a\xd8\xad\xd8\xaf\xd8\xab \xd9\x81\xd9\x8a \xd8\xaf\xd8\xb1\xd8\xb9\xd8\xa7 \xd8\xae\xd8\xb2\xd9\x8a \xd9\x88\xd8\xb9\xd8\xa7\xd8\xb1! \xd9\x85\xd9\x86 \xd9\x87\xd8\xa4\xd9\x84\xd8\xa7\xd8\xa1 \xd8\xa7\xd9\x84\xd8\xa3\xd9\x88\xd8\xa8\xd8\xa7\xd8\xb4 \xd8\xa7\xd9\x84\xd8\xab\xd9\x88\xd8\xb1\xd8\xa9 \xd8\xa8\xd8\xb1\xd9\x8a\xd8\xa6\xd8\xa9 \xd9\x88... \xd8\xb3\xd9\x80\xd9\x80\xd9\x80\xd9\x80\xd9\x80\xd9\x80\xd9\x88\xd8\xb1\xd9\x8a\xd9\x80\xd8\xa9 \xd8\xad\xd9\x80\xd8\xb1\xd9\x91\xd8\xa9.',,status,,2016-07-03 03:00:11,183,8,2,181,0,0,0,1,1

123582607753483_903429263102143,b'\xd9\x85\xd8\xb9\xd8\xa7\xd8\xb1\xd9\x83 \xd8\xac\xd8\xa8\xd8\xa7\xd9\x84 \xd8\xa7\xd9\x84\xd8\xb3\xd8\xa7\xd8\xad\xd9\x84 \xd8\xa3\xd9\x87\xd8\xaf\xd8\xa7\xd9\x81\xd9\x87\xd8\xa7 \xd8\xad\xd9\x82\xd9\x8a\xd9\x82\xd9\x8a\xd8\xa9\xd8\x8c \xd9\x83\xd9\x84 \xd9\x85\xd8\xb9\xd8\xb1\xd9\x83\xd8\xa9 \xd8\xb9\xd8\xaf\xd8\xa7\xd9\x87\xd8\xa7 \xd9\x82\xd8\xaf \xd9\x8a\xd8\xb4\xd9\x88\xd8\xa8\xd9\x87\xd8\xa7 \xd8\xa7\xd9\x84\xd8\xb4\xd9\x83 \xd8\xa5\xd9\x84\xd8\xa7 \xd9\x85\xd8\xb9\xd8\xb1\xd9\x83\xd8\xa9 \xd8\xa7\xd9\x84\xd8\xb9\xd8\xb2\xd9\x91 \xd9\x87\xd8\xb0\xd9\x87. \xd8\xaa\xd8\xb3\xd9\x84\xd9\x85 \xd9\x8a\xd8\xaf \xd9\x83\xd9\x84 \xd8\xad\xd8\xb1\xd9\x91 \xd9\x8a\xd8\xb4\xd8\xa7\xd8\xb1\xd9\x83 \xd9\x81\xd9\x8a\xd9\x87\xd8\xa7. \xd8\xa5\xd9\x86\xd9\x87\xd8\xa7 \xd9\x85\xd8\xb9\xd8\xb1\xd9\x83\xd8\xa9 \xd8\xad\xd9\x82\xd9\x8a\xd9\x82\xd9\x8a\xd8\xa9 \xd9\x86\xd8\xad\xd9\x88... \xd8\xb3\xd9\x80\xd9\x80\xd9\x80\xd9\x80\xd9\x88\xd8\xb1\xd9\x8a\xd9\x80\xd8\xa9 \xd8\xad\xd9\x80\xd8\xb1\xd9\x91\xd8\xa9.',,status,,2016-06-28 13:22:35,277,16,2,274,2,1,0,0,0

123582607753483_902283263216743,b'\xd9\x82\xd9\x88\xd8\xa7\xd9\x86\xd9\x8a\xd9\x86 \xd8\xa7\xd9\x84\xd8\xa3\xd9\x85\xd9\x85 \xd8\xa7\xd9\x84\xd9\x85\xd8\xaa\xd8\xad\xd8\xaf\xd8\xa9 \xd9\x84\xd8\xa7 \xd8\xaa\xd9\x86\xd8\xb7\xd8\xa8\xd9\x82 \xd9\x88\xd9\x84\xd8\xa7 \xd8\xaa\xd8\xb7\xd8\xa8\xd9\x82 \xd8\xb9\xd9\x84\xd9\x89 \xd8\xb3\xd9\x88\xd8\xb1\xd9\x8a\xd8\xa9! \xd8\xaf\xd9\x88\xd9\x84\xd8\xaa\xd8\xa7\xd9\x86 \xd8\xb1\xd9\x88\xd8\xb3\xd9\x8a\xd8\xa7 \xd9\x88\xd8\xa7\xd9\x8a\xd8\xb1\xd8\xa7\xd9\x86 \xd9\x85\xd8\xad\xd8\xaa\xd9\x84\xd8\xaa\xd8\xa7\xd9\x86 \xd9\x84\xd8\xb3\xd9\x88\xd8\xb1\xd9\x8a\xd8\xa9 \xd8\xb3\xd9\x85\xd8\xa7\xd8\xa1 \xd9\x88\xd8\xa3\xd8\xb1\xd8\xb6\xd8\xa7\xd8\x8c \xd8\xb1\xd8\xba\xd9\x85 \xd8\xb0\xd9\x84\xd9\x83 \xd9\x84\xd9\x85 \xd8\xaa\xd8\xb7\xd9\x84\xd9\x82 \xd8\xb9\xd9\x84\xd9\x8a\xd9\x87\xd9\x85\xd8\xa7 \xd8\xa7\xd9\x84\xd8\xa3\xd9\x85\xd9\x85 \xd8\xa7\xd9\x84\xd9\x85\xd8\xaa\xd8\xad\xd8\xaf\xd8\xa9 \xd8\xb5\xd9\x81\xd8\xa9 \xd9\x85\xd8\xad\xd8\xaa\xd9\x84\xd9\x8a\xd9\x86 \xd9\x84\xd8\xaa\xd8\xac\xd9\x86\xd8\xa8\xd9\x87\xd9\x85\xd8\xa7 \xd8\xaa\xd8\xb7\xd8\xa8\xd9\x8a\xd9\x82 \xd8\xa7\xd9\x84\xd9\x82\xd9\x88\xd8\xa7\xd9\x86\xd9\x8a\xd9\x86 \xd8\xa7\xd9\x84\xd8\xb9\xd8\xa7\xd9\x84\xd9\x85\xd9\x8a\xd8\xa9 \xd9\x84\xd9\x84\xd8\xa7\xd8\xad\xd8\xaa\xd9\x84\xd8\xa7\xd9\x84!\xd8\x9f \xd8\xad\xd8\xa7\xd9\x83\xd9\x85 \xd9\x8a\xd9\x82\xd8\xaa\xd9\x84 \xd8\xa7\xd9\x84\xd9\x85\xd8\xaf\xd9\x86\xd9\x8a\xd9\x8a\xd9\x86 \xd8\xa8\xd8\xa7\xd9\x84\xd8\xa3\xd8\xb3\xd9\x84\xd8\xad\xd8\xa9 \xd8\xa7\xd9\x84\xd9\x85\xd8\xae\xd8\xaa\xd9\x84\xd9\x81\xd8\xa9 \xd9\x88\xd9\x8a\xd8\xad\xd9\x85\xd9\x8a\xd9\x87 \xd9\x85\xd8\xac\xd9\x84\xd8\xb3 \xd8\xa7\xd9\x84\xd8\xa3\xd9\x85\xd9\x86 \xd8\xa8\xd8\xa7\xd8\xab\xd9\x86\xd9\x8a\xd9\x86 \xd9\x81\xd9\x8a\xd8\xaa\xd9\x88 \xd8\xae\xd9\x84\xd8\xa7\xd9\x84 \xd8\xb9\xd8\xa7\xd9\x85 2011 \xd9\x84\xd9\x8a\xd9\x83\xd9\x85\xd9\x84 \xd9\x85\xd8\xb4\xd8\xb1\xd9\x88\xd8\xb9\xd9\x87 \xd8\xa7\xd9\x84\xd8\xaa\xd8\xaf\xd9\x85\xd9\x8a\xd8\xb1\xd9\x8a \xd9\x84\xd9\x88\xd8\xb7\xd9\x86 \xd9\x88\xd9\x84\xd8\xb4\xd8\xb9\xd8\xa8 \xd9\x83\xd8\xa7\xd9\x85\xd9\x84!\xd8\x9f \xd8\xb9\xd8\xb4\xd8\xb1\xd8\xa7\xd8\xaa \xd8\xa2\xd9\x84\xd8\xa7 \xd9\x81 \xd8\xa7\xd9\x84\xd8\xb5\xd9\x88\xd8\xb1 \xd8\xa7\xd9\x84\xd9\x85\xd8\xb3\xd8\xb1\xd8\xa8\xd8\xa9 \xd9\x85\xd9\x86 \xd9\x85\xd8\xb9\xd8\xaa\xd9\x82\xd9\x84\xd8\xa7\xd8\xaa \xd8\xa3\xd8\xb3\xd8\xaf \xd8\xaa\xd9\x81\xd8\xb6\xd8\xad \xd8\xa3\xd8\xa8\xd8\xb4\xd8\xb9 \xd8\xa3\xd9\x86\xd9\x88\xd8\xa7\xd8\xb9 \xd8\xa7\xd9\x84\xd8\xaa\xd8\xb9\xd8\xb0\xd9\x8a\xd8\xa8\xd8\x8c \xd9\x88\xd8\xa8\xd8\xaf\xd9\x84\xd8\xa7 \xd9\x85\xd9\x86 \xd9\x85\xd9\x84\xd8\xa7\xd8\xad\xd9\x82\xd8\xa9 \xd8\xa7\xd9\x84\xd9\x85\xd8\xac\xd8\xb1\xd9\x85\xd9\x8a\xd9\x86 \xd8\xaa\xd9\x84\xd8\xa7\xd8\xad\xd9\x82 \xd8\xa7\xd9\x84\xd9\x84\xd8\xa7\xd8\xac\xd8\xa6\xd9\x8a\xd9\x86 \xd8\xa7\xd9\x84\xd9\x81\xd8\xa7\xd8\xb1\xd9\x8a\xd9\x86 \xd9\x85\xd9\x86 \xd8\xa7\xd9\x84\xd8\xa7\xd8\xac\xd8\xb1\xd8\xa7\xd9\x85!\xd8\x9f \xd9\x8a\xd8\xb3\xd8\xaa\xd8\xae\xd8\xaf\xd9\x85 \xd8\xa3\xd8\xb3\xd8\xaf \xd8\xa7\xd9\x84\xd9\x83\xd9\x8a\xd9\x85\xd8\xa7\xd9\x88\xd9\x8a \xd9\x88\xd9\x83\xd9\x84 \xd8\xa7\xd9\x84\xd8\xa3\xd8\xb3\xd9\x84\xd8\xad\xd8\xa9 \xd8\xa7\xd9\x84\xd9\x85\xd8\xad\xd8\xb1\xd9\x85\xd8\xa9 \xd8\xaf\xd9\x88\xd9\x84\xd9\x8a\xd8\xa7 \xd8\xb9\xd9\x84\xd9\x89 \xd8\xa7\xd9\x84\xd9\x85\xd8\xaf\xd9\x86\xd9\x8a\xd9\x8a\xd9\x86 \xd9\x85\xd9\x86\xd8\xb0 \xd8\xb3\xd8\xaa \xd8\xb3\xd9\x86\xd9\x88\xd8\xa7\xd8\xaa\xd8\x8c \xd9\x88\xd8\xa7\xd9\x84\xd8\xa2\xd9\x86 \xd9\x8a\xd8\xb3\xd8\xaa\xd8\xae\xd8\xaf\xd9\x85 \xd8\xa7\xd9\x84\xd9\x85\xd8\xad\xd8\xaa\xd9\x84 \xd8\xa7\xd9\x84\xd8\xb1\xd9\x88\xd8\xb3\xd9\x8a \xd8\xa7\xd9\x84\xd8\xa3\xd8\xb3\xd9\x84\xd8\xad\xd8\xa9 \xd8\xa7\xd9\x84\xd9\x85\xd8\xad\xd8\xb1\xd9\x85\xd8\xa9 \xd8\xaf\xd9\x88\xd9\x84\xd9\x8a\xd8\xa7 \xd8\xb9\xd9\x84\xd9\x89 \xd8\xa7\xd9\x84\xd9\x85\xd8\xaf\xd9\x86\xd9\x8a\xd9\x8a\xd9\x86 \xd9\x88\xd9\x87\xd9\x8a\xd8\xa6\xd8\xa7\xd8\xaa \xd8\xa7\xd9\x84\xd8\xa3\xd9\x85\xd9\x85 \xd8\xa7\xd9\x84\xd9\x85\xd8\xaa\xd8\xad\xd8\xaf\xd8\xa9 \xd8\xb9\xd9\x85\xd9\x8a\xd8\xa7\xd8\xa1 \xd8\xb7\xd8\xb1\xd8\xb4\xd8\xa7\xd8\xa1!\xd8\x9f \xd9\x85\xd9\x84\xd8\xa7\xd9\x8a\xd9\x8a\xd9\x86 \xd8\xa7\xd9\x84\xd9\x85\xd8\xaf\xd9\x86\xd9\x8a\xd9\x8a\xd9\x86 \xd8\xa7\xd9\x84\xd9\x85\xd8\xad\xd8\xa7\xd8\xb5\xd8\xb1\xd9\x8a\xd9\x86 \xd8\xac\xd9\x88\xd8\xb9\xd8\xa7 \xd9\x88\xd9\x85\xd8\xb1\xd8\xb6\xd8\xa7 \xd9\x88\xd8\xa7\xd9\x84\xd8\xa3\xd9\x85\xd9\x85 \xd8\xa7\xd9\x84\xd9\x85\xd8\xaa\xd8\xad\xd8\xaf\xd8\xa9 \xd8\xaa\xd9\x82\xd8\xaf\xd9\x85 \xd9\x85\xd8\xb3\xd8\xa7\xd8\xb9\xd8\xaf\xd8\xa7\xd8\xaa\xd9\x87\xd8\xa7 \xd9\x84\xd9\x85\xd9\x86 \xd9\x8a\xd8\xad\xd8\xa7\xd8\xb5\xd8\xb1\xd9\x87\xd9\x85 \xd8\xa3\xd8\xb3\xd8\xaf \xd9\x88\xd8\xac\xd9\x85\xd8\xa7\xd8\xb9\xd8\xaa\xd9\x87!\xd8\x9f \xd9\x84\xd9\x82\xd8\xaf \xd8\xa8\xd8\xa7\xd8\xaa\xd8\xaa \xd8\xa7\xd9\x84\xd8\xa3\xd9\x85\xd9\x85 \xd8\xa7\xd9\x84\xd9\x85\xd8\xaa\xd8\xad\xd8\xaf\xd8\xa9 \xd8\xb4\xd8\xb1\xd9\x8a\xd9\x83\xd8\xa9 \xd9\x81\xd9\x8a \xd8\xa7\xd9\x84\xd8\xa7\xd8\xac\xd8\xb1\xd8\xa7\xd9\x85\xd8\x8c \xd9\x88\xd9\x82\xd8\xb1\xd9\x8a\xd8\xa8\xd8\xa7 \xd8\xb3\xd9\x86\xd8\xb4\xd9\x87\xd8\xaf \xd8\xb3\xd9\x82\xd9\x88\xd8\xb7\xd8\xa7 \xd9\x85\xd8\xaf\xd9\x88\xd9\x8a\xd8\xa7 \xd9\x84\xd8\xac\xd9\x85\xd9\x8a\xd8\xb9 \xd8\xa7\xd9\x84\xd9\x87\xd9\x8a\xd8\xa6\xd8\xa7\xd8\xaa \xd8\xa7\xd9\x84\xd8\xaf\xd9\x88\xd9\x84\xd9\x8a\xd8\xa9. \xd8\xb8\xd9\x84\xd9\x85 \xd8\xa7\xd9\x84\xd8\xb4\xd8\xb9\xd8\xa8 \xd8\xa7\xd9\x84\xd8\xb3\xd9\x88\xd8\xb1\xd9\x8a \xd8\xb3\xd9\x8a\xd8\xaa\xd8\xad\xd9\x88\xd9\x84 \xd8\xa7\xd9\x84\xd9\x89 \xd9\x84\xd8\xb9\xd9\x86\xd8\xa9 \xd8\xb9\xd8\xa7\xd9\x84\xd9\x85\xd9\x8a\xd8\xa9\xd8\x8c \xd8\xb3\xd9\x8a\xd8\xad\xd8\xaa\xd8\xa7\xd8\xac \xd8\xa7\xd9\x84\xd8\xb9\xd8\xa7\xd9\x84\xd9\x85 \xd9\x84\xd8\xb9\xd8\xb4\xd8\xb1\xd8\xa7\xd8\xaa \xd8\xa7\xd9\x84\xd8\xb3\xd9\x86\xd9\x8a\xd9\x86 \xd9\x84\xd9\x84\xd8\xae\xd9\x84\xd8\xa7\xd8\xb5 \xd9\x85\xd9\x86 \xd9\x86\xd8\xaa\xd8\xa7\xd8\xa6\xd8\xac\xd9\x87\xd8\xa7 \xd8\xa7\xd9\x84\xd9\x83\xd8\xa7\xd8\xb1\xd8\xab\xd9\x8a\xd8\xa9!\xd8\x9f \xd9\x85\xd8\xb9 \xd9\x83\xd9\x84 \xd8\xb0\xd9\x84\xd9\x83 \xd8\xb3\xd8\xaa\xd8\xb4\xd8\xb1\xd9\x82 \xd8\xb4\xd9\x85\xd8\xb3... \xd8\xb3\xd9\x80\xd9\x80\xd9\x80\xd9\x80\xd9\x88\xd8\xb1\xd9\x8a\xd9\x80\xd8\xa9 \xd8\xad\xd9\x80\xd8\xb1\xd9\x91\xd8\xa9.',,status,,2016-06-26 07:33:33,139,11,5,137,1,0,0,1,0

123582607753483_901905603254509,b'\xd8\xb1\xd8\xad\xd9\x85 \xd8\xa7\xd9\x84\xd9\x84\xd9\x87 \xd8\xa7\xd9\x84\xd9\x82\xd8\xa7\xd8\xa6\xd9\x84: (\xd9\x85\xd8\xa7 \xd8\xba\xd9\x8f\xd8\xb2\xd9\x90\xd9\x8a\xd9\x8e \xd9\x82\xd9\x88\xd9\x85 \xd9\x81\xd9\x8a \xd8\xb9\xd9\x82\xd8\xb1 \xd8\xaf\xd8\xa7\xd8\xb1\xd9\x87\xd9\x85 \xd8\xa5\xd9\x84\xd8\xa7 \xd8\xb0\xd9\x84\xd9\x91\xd9\x88\xd8\xa7)!... \xd8\xb3\xd9\x80\xd9\x80\xd9\x80\xd9\x80\xd9\x88\xd8\xb1\xd9\x8a\xd9\x80\xd8\xa9 \xd8\xad\xd9\x80\xd8\xb1\xd9\x91\xd8\xa9.',,status,,2016-06-25 13:17:55,204,5,2,202,1,1,0,0,0

123582607753483_901775936600809,b'\xd8\xa8\xd8\xb4\xd8\xa7\xd8\xb1 \xd8\xa3\xd8\xb3\xd8\xaf \xd9\x88\xd8\xb2\xd9\x85\xd8\xb1\xd8\xaa\xd9\x87 \xd8\xb3\xd9\x82\xd8\xb7 \xd8\xaa\xd9\x85\xd8\xab\xd9\x8a\xd9\x84\xd9\x87\xd9\x85 \xd9\x84\xd9\x84\xd9\x85\xd9\x88\xd8\xa7\xd9\x84\xd9\x8a\xd9\x86 \xd9\x84\xd9\x87\xd9\x85\xd8\x8c \xd9\x88\xd8\xa3\xd9\x82\xd8\xb5\xd8\xaf \xd8\xa7\xd9\x84\xd8\xb9\xd9\x84\xd9\x88\xd9\x8a\xd9\x8a\xd9\x86 \xd9\x88\xd8\xad\xd9\x84\xd9\x81\xd9\x87\xd9\x85\xd8\x8c \xd8\xa7\xd9\x84\xd9\x85\xd8\xb9\xd8\xa7\xd8\xb1\xd8\xb6\xd8\xa9 \xd8\xa7\xd9\x84\xd8\xb3\xd9\x8a\xd8\xa7\xd8\xb3\xd9\x8a\xd8\xa9 \xd8\xa7\xd9\x84\xd8\xad\xd8\xa7\xd9\x84\xd9\x8a\xd8\xa9 \xd9\x84\xd9\x85 \xd9\x88\xd9\x84\xd8\xa7 \xd8\xaa\xd9\x85\xd8\xab\xd9\x84 \xd8\xa7\xd9\x84\xd8\xaf\xd8\xa7\xd8\xae\xd9\x84 \xd8\xa7\xd9\x84\xd8\xb3\xd9\x88\xd8\xb1\xd9\x8a \xd8\xa7\xd9\x84\xd8\xab\xd8\xa7\xd8\xa6\xd8\xb1! \xd9\x85\xd8\xa4\xd9\x8a\xd8\xaf\xd9\x8a \xd8\xa3\xd8\xb3\xd8\xaf \xd9\x84\xd9\x8a\xd8\xb3 \xd9\x84\xd8\xaf\xd9\x8a\xd9\x87\xd9\x85 \xd9\x85\xd9\x86 \xd9\x8a\xd9\x85\xd8\xab\xd9\x84\xd9\x87\xd9\x85 \xd9\x84\xd8\xa7 \xd9\x81\xd9\x8a \xd8\xa7\xd9\x84\xd8\xaf\xd8\xa7\xd8\xae\xd9\x84 \xd9\x88\xd9\x84\xd8\xa7 \xd9\x81\xd9\x8a \xd8\xa7\xd9\x84\xd8\xae\xd8\xa7\xd8\xb1\xd8\xac\xd8\x8c \xd9\x88\xd8\xa3\xd8\xad\xd8\xb1\xd8\xa7\xd8\xb1 \xd8\xb3\xd9\x88\xd8\xb1\xd9\x8a\xd8\xa9 \xd9\x83\xd8\xb0\xd9\x84\xd9\x83 \xd9\x84\xd9\x8a\xd8\xb3 \xd9\x84\xd9\x87\xd9\x85 \xd8\xaa\xd9\x85\xd8\xab\xd9\x8a\xd9\x84 \xd9\x81\xd9\x8a \xd8\xa7\xd9\x84\xd8\xae\xd8\xa7\xd8\xb1\xd8\xac\xd8\x8c \xd9\x88\xd9\x8a\xd8\xb3\xd9\x88\xd8\xaf \xd8\xa7\xd9\x84\xd8\xa5\xd9\x86\xd9\x82\xd8\xb3\xd8\xa7\xd9\x85 \xd8\xa8\xd8\xa7\xd9\x84\xd8\xaa\xd9\x85\xd8\xab\xd9\x8a\xd9\x84 \xd9\x81\xd9\x8a \xd8\xa7\xd9\x84\xd8\xaf\xd8\xa7\xd8\xae\xd9\x84! \xd9\x86\xd8\xac\xd8\xad\xd8\xaa \xd8\xae\xd8\xb7\xd8\xa9 \xd9\x81\xd8\xb5\xd9\x84 \xd8\xa7\xd9\x84\xd8\xb3\xd9\x88\xd8\xb1\xd9\x8a\xd9\x8a\xd9\x86 \xd8\xa8\xd8\xad\xd8\xaf \xd8\xa7\xd9\x84\xd8\xb3\xd9\x83\xd9\x8a\xd9\x86 \xd9\x84\xd8\xaa\xd8\xaf\xd9\x85\xd9\x8a\xd8\xb1 \xd8\xb3\xd9\x88\xd8\xb1\xd9\x8a\xd8\xa9\xd8\x8c \xd9\x87\xd8\xb0\xd9\x87 \xd8\xa7\xd9\x84\xd8\xb5\xd9\x81\xd8\xad\xd8\xa9 \xd8\xb3\xd8\xaa\xd8\xb7\xd9\x88\xd9\x89 \xd9\x88\xd8\xb3\xd8\xaa\xd8\xa8\xd8\xaf\xd8\xa1 \xd9\x82\xd8\xb1\xd9\x8a\xd8\xa8\xd8\xa7\xd9\x8b \xd8\xb5\xd9\x81\xd8\xad\xd8\xa9 \xd8\xac\xd8\xaf\xd9\x8a\xd8\xaf\xd8\xa9 \xd8\xb5\xd9\x81\xd8\xad\xd8\xa9 \xd8\xa7\xd9\x84\xd8\xaa\xd9\x85\xd8\xab\xd9\x8a\xd9\x84 \xd8\xa7\xd9\x84\xd8\xad\xd9\x82\xd9\x8a\xd9\x82\xd9\x8a \xd9\x84\xd9\x84\xd8\xa3\xd8\xb7\xd8\xb1\xd8\xa7\xd9\x81 \xd8\xa7\xd8\xb3\xd8\xaa\xd8\xb9\xd8\xaf\xd8\xa7\xd8\xaf\xd8\xa7 \xd9\x84\xd9\x80... \xd8\xb3\xd9\x80\xd9\x80\xd9\x80\xd9\x80\xd9\x88\xd8\xb1\xd9\x8a\xd9\x80\xd8\xa9 \xd8\xad\xd9\x80\xd8\xb1\xd9\x91\xd8\xa9.',,status,,2016-06-25 08:51:41,109,5,1,109,0,0,0,0,0

